# SN at 100 pc, age 1 kyr
# Emu N
0.446684	0.115661
0.562341	0.153287
0.707946	0.197304
0.891251	0.249677
1.122018	0.309570
1.412538	0.387091
1.778279	0.487127
2.238721	0.625215
2.818383	0.776414
3.548134	0.899910
4.466836	0.981969
5.623413	1.031625
7.079458	1.045545
8.912509	1.029241
11.220185	0.986518
14.125375	0.928030
17.782794	0.850540
22.387211	0.762638
28.183829	0.673218
35.481339	0.588132
44.668359	0.505646
56.234133	0.426122
70.794578	0.352984
89.125094	0.285953
112.201845	0.229097
141.253754	0.180957
177.827941	0.140947
223.872114	0.107044
281.838293	0.080571
354.813389	0.059680
446.683592	0.043295
562.341325	0.031082
707.945784	0.021977
891.250938	0.015565
1122.018454	0.010407
1412.537545	0.007036
1778.279410	0.004670
2238.721139	0.003223
2818.382931	0.002186
3548.133892	0.001643
4466.835922	0.000996
5623.413252	0.000569
7079.457844	0.000297
8912.509381	0.000213
11220.184543	0.000131
14125.375446	0.000059
17782.794100	0.000028
22387.211386	0.000012
28183.829313	0.000004
35481.338923	0.000001
