# SN at 100 pc, age 10 kyr
# Emu N
0.446684	0.330312
0.562341	0.447584
0.707946	0.583468
0.891251	0.734991
1.122018	0.925560
1.412538	1.138317
1.778279	1.414092
2.238721	1.856539
2.818383	2.560816
3.548134	3.203669
4.466836	3.647453
5.623413	3.878889
7.079458	3.910754
8.912509	3.763769
11.220185	3.505944
14.125375	3.141143
17.782794	2.722491
22.387211	2.283711
28.183829	1.875520
35.481339	1.493260
44.668359	1.175094
56.234133	0.903140
70.794578	0.677644
89.125094	0.495447
112.201845	0.354220
141.253754	0.250728
177.827941	0.173242
223.872114	0.116016
281.838293	0.078963
354.813389	0.052050
446.683592	0.033549
562.341325	0.021811
707.945784	0.013871
891.250938	0.008767
1122.018454	0.005511
1412.537545	0.003362
1778.279410	0.002106
2238.721139	0.001327
2818.382931	0.001001
3548.133892	0.000902
4466.835922	0.000368
5623.413252	0.000159
7079.457844	0.000075
8912.509381	0.000051
11220.184543	0.000028
14125.375446	0.000012
17782.794100	0.000006
22387.211386	0.000002
28183.829313	0.000001
35481.338923	0.000000
