# SN at 100 pc, age 3 kyr
# Emu N
0.446684	0.173901
0.562341	0.232739
0.707946	0.303599
0.891251	0.386087
1.122018	0.483754
1.412538	0.605762
1.778279	0.766803
2.238721	1.005230
2.818383	1.308264
3.548134	1.578441
4.466836	1.782559
5.623413	1.920400
7.079458	1.985818
8.912509	1.985196
11.220185	1.926035
14.125375	1.820284
17.782794	1.672048
22.387211	1.494413
28.183829	1.308610
35.481339	1.123201
44.668359	0.947653
56.234133	0.781471
70.794578	0.629675
89.125094	0.494879
112.201845	0.380670
141.253754	0.288365
177.827941	0.213866
223.872114	0.153787
281.838293	0.111208
354.813389	0.078087
446.683592	0.053475
562.341325	0.036643
707.945784	0.024487
891.250938	0.016334
1122.018454	0.010564
1412.537545	0.006743
1778.279410	0.004337
2238.721139	0.002832
2818.382931	0.002034
3548.133892	0.001706
4466.835922	0.000820
5623.413252	0.000398
7079.457844	0.000197
8912.509381	0.000137
11220.184543	0.000078
14125.375446	0.000035
17782.794100	0.000016
22387.211386	0.000006
28183.829313	0.000002
35481.338923	0.000000
