# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  O16  ,  F19 ,  P31,  Ca40,  Ca44
3.758623e-03  2.842535e+08  2.226734e+07  5.936331e+07  8.315948e+07  3.279942e+06
3.846173e-03  2.744547e+08  2.187588e+07  5.685517e+07  7.942286e+07  3.035061e+06
3.935762e-03  2.684511e+08  2.243744e+07  5.392290e+07  7.945227e+07  2.926027e+06
4.027437e-03  2.632011e+08  2.109516e+07  5.246175e+07  7.573472e+07  2.756325e+06
4.121248e-03  2.594576e+08  2.039799e+07  5.157112e+07  7.578475e+07  2.471850e+06
4.217245e-03  2.510074e+08  2.012800e+07  5.114459e+07  7.300647e+07  2.748764e+06
4.315477e-03  2.440746e+08  1.951926e+07  4.996779e+07  7.085508e+07  2.568019e+06
4.415997e-03  2.421771e+08  1.921237e+07  4.819437e+07  6.959771e+07  2.556369e+06
4.518859e-03  2.349535e+08  1.855553e+07  4.720339e+07  6.790312e+07  2.685597e+06
4.624117e-03  2.323922e+08  1.835717e+07  4.638820e+07  6.585805e+07  2.530630e+06
4.731826e-03  2.226002e+08  1.809917e+07  4.432395e+07  6.544997e+07  2.330788e+06
4.842045e-03  2.205475e+08  1.739130e+07  4.423399e+07  6.334873e+07  2.212862e+06
4.954830e-03  2.128357e+08  1.682807e+07  4.280153e+07  6.337385e+07  2.587442e+06
5.070243e-03  2.121484e+08  1.655982e+07  4.227974e+07  5.904181e+07  2.338222e+06
5.188344e-03  2.063109e+08  1.648797e+07  4.220372e+07  5.861399e+07  2.194912e+06
5.309196e-03  2.031234e+08  1.579181e+07  4.058616e+07  5.737178e+07  2.027716e+06
5.432863e-03  1.980653e+08  1.555810e+07  3.952704e+07  5.592001e+07  2.037828e+06
5.559411e-03  1.925792e+08  1.514263e+07  3.903713e+07  5.572374e+07  1.798523e+06
5.688906e-03  1.850731e+08  1.441231e+07  3.706441e+07  5.448807e+07  2.076536e+06
