#Er [keV] , O16 , Na23 , Al27 , Si28 , Si29 , Si30 , Ca40 , Ca44, Fe56, K49
0.001011646  461020200.0  53784200.0  3672240.0  93161250.0  6009839.0  4346226.0  21589150.0  720109.7  0.0  0.0
0.001035211  452656000.0  51477440.0  3550121.0  93428650.0  5713159.0  4120155.0  19218530.0  812088.9  0.0  0.0
0.001059324  442575900.0  49603000.0  3861912.0  88966930.0  5043366.0  3917188.0  20965310.0  528708.1  0.0  0.0
0.001083999  432633300.0  52358520.0  3496314.0  85123760.0  4946068.0  3638545.0  18059710.0  613104.6  0.0  0.0
0.001109248  421785200.0  50895290.0  3799891.0  85085200.0  5409015.0  3748500.0  18049470.0  612043.1  0.0  0.0
0.001135086  413196000.0  48401050.0  3698968.0  79590690.0  5920628.0  3819952.0  18432480.0  713005.2  0.0  0.0
0.001161526  400688600.0  46230280.0  3363497.0  83963780.0  4680200.0  2971115.0  18467690.0  739784.2  0.0  0.0
0.001188581  394406600.0  46631700.0  3201632.0  76845570.0  5055217.0  2766415.0  17232210.0  731885.4  0.0  0.0
0.001216267  375284700.0  45339100.0  3591025.0  72502860.0  4779324.0  3766443.0  16113890.0  643095.8  0.0  0.0
0.001244597  371889600.0  42323240.0  3002737.0  75752280.0  4368509.0  2965915.0  17411570.0  601967.3  0.0  0.0
0.001273587  367105600.0  41510900.0  2954138.0  69018120.0  4815415.0  2831393.0  14602880.0  567775.9  0.0  0.0
0.001303253  358955900.0  42504860.0  3078751.0  69194740.0  5095531.0  3480811.0  15840340.0  555823.5  0.0  0.0
0.00133361  349141700.0  41486880.0  2976222.0  67023640.0  4624639.0  2871927.0  14916200.0  500338.6  0.0  0.0
0.001364674  346855900.0  41209070.0  2836413.0  66038340.0  4991509.0  2965591.0  15480410.0  709653.4  0.0  0.0
0.001396461  330539500.0  40044560.0  2668931.0  64582080.0  4271161.0  2980208.0  15302790.0  497298.9  0.0  0.0
0.001428989  325992000.0  38147060.0  2839839.0  64468310.0  3577986.0  2710221.0  13323480.0  571798.1  0.0  0.0
0.001462274  322063400.0  39159500.0  2877963.0  62954850.0  3991075.0  2164105.0  13992550.0  500782.4  0.0  0.0
0.001496335  314125700.0  36938650.0  2524238.0  59959630.0  4198197.0  2761702.0  14187170.0  615869.3  0.0  0.0
0.001531189  301819100.0  35958590.0  2425561.0  57776240.0  4287499.0  2658418.0  13537400.0  408319.1  0.0  0.0
0.001566855  295647700.0  36254430.0  2644737.0  58176270.0  3580975.0  2627186.0  13596150.0  500312.5  0.0  0.0
0.001603352  289694700.0  33093710.0  2511588.0  59570000.0  4481629.0  2160365.0  13227960.0  552987.6  0.0  0.0
0.001640699  283770100.0  32583550.0  2439483.0  56939790.0  3694145.0  2238941.0  11272950.0  412914.4  0.0  0.0
0.001678915  276828200.0  32202470.0  2487563.0  53143450.0  3424910.0  2404779.0  11817910.0  530219.2  0.0  0.0
0.001718022  270117000.0  31411310.0  2310481.0  54497800.0  3337890.0  2464263.0  12191950.0  480613.4  0.0  0.0
0.00175804  266083800.0  31654780.0  2340565.0  48909870.0  3617494.0  1802279.0  11068940.0  484882.4  0.0  0.0
0.00179899  258909100.0  30901850.0  2006107.0  50311270.0  3282779.0  1873760.0  11855690.0  376628.8  0.0  0.0
0.001840894  253513400.0  30532200.0  2140761.0  51477870.0  3395154.0  1861379.0  10182830.0  451596.9  0.0  0.0
0.001883774  248098000.0  29039640.0  1974768.0  48408340.0  3176446.0  1677262.0  10491150.0  609345.8  0.0  0.0
0.001927653  239022800.0  28777220.0  1903305.0  47243830.0  3079963.0  2147131.0  10199260.0  385039.1  0.0  0.0
0.001972553  236298900.0  27115850.0  2081548.0  46441040.0  2863228.0  1854533.0  10444220.0  297589.4  0.0  0.0
0.0020185  226020100.0  26824420.0  2060420.0  46068320.0  2773449.0  2031549.0  9624241.0  381175.3  0.0  0.0
0.002065517  227232000.0  26713240.0  1935816.0  43771590.0  2622885.0  1996801.0  9907495.0  242788.7  0.0  0.0
0.002113629  220733500.0  25592280.0  1912780.0  43803050.0  2870120.0  2036057.0  9219313.0  378471.1  0.0  0.0
0.002162862  215021300.0  25231890.0  1788267.0  39977480.0  3134715.0  1665863.0  9022908.0  443087.9  0.0  0.0
0.002213241  211431000.0  23737170.0  1940075.0  41165570.0  2697259.0  1639363.0  9702667.0  336318.7  0.0  0.0
0.002264794  205268600.0  24339780.0  1484797.0  39225140.0  2525362.0  1497221.0  8734391.0  315912.2  0.0  0.0
0.002317548  200213900.0  23888420.0  1554263.0  39974530.0  2502481.0  1483026.0  8785733.0  241759.0  0.0  0.0
0.002371531  198520700.0  23346880.0  1522654.0  37926980.0  2560484.0  1600957.0  8850045.0  541785.5  0.0  0.0
0.002426771  193669500.0  22207020.0  1404884.0  38250020.0  2273736.0  1736904.0  8457020.0  319001.2  0.0  0.0
0.002483298  186256800.0  22085400.0  1485743.0  36547260.0  2305815.0  1614064.0  8445425.0  337363.4  0.0  0.0
0.002541141  182482600.0  21337680.0  1425495.0  35718570.0  2593444.0  1378238.0  7946923.0  366618.5  0.0  0.0
0.002600332  178586400.0  21077740.0  1471158.0  35344150.0  2638813.0  1386072.0  7820479.0  351654.3  0.0  0.0
0.002660901  175106600.0  21871840.0  1562630.0  34416960.0  2332501.0  1487594.0  7541477.0  302963.2  0.0  0.0
0.002722882  170831000.0  19797610.0  1459846.0  33186420.0  2422035.0  1448087.0  7531323.0  205388.4  0.0  0.0
0.002786306  166515000.0  19242110.0  1258830.0  33164090.0  2316476.0  1238515.0  6909508.0  380092.3  0.0  0.0
0.002851207  163570800.0  19765510.0  1415122.0  32031820.0  1981477.0  1322451.0  6929972.0  263074.4  0.0  0.0
0.00291762  159374900.0  19596520.0  1311502.0  31358350.0  1802150.0  1384465.0  6922645.0  316393.4  0.0  0.0
0.00298558  156679700.0  18738110.0  1259309.0  30273570.0  2129192.0  1338365.0  6689259.0  294134.8  0.0  0.0
0.003055124  151760800.0  18059450.0  1409691.0  29837270.0  1944888.0  1236871.0  6356970.0  289540.7  0.0  0.0
0.003126287  147930600.0  17422840.0  1439958.0  28574400.0  1808993.0  1159420.0  6179612.0  274396.1  0.0  0.0
