# l1  l2  N
1000.0  1000.4606691503631  0.0
1000.4606691503631  1000.9215505167933  0.0
1000.9215505167933  1001.38264419705  0.0
1001.38264419705  1001.8439502889406  0.0
1001.8439502889406  1002.3054688903176  0.0
1002.3054688903176  1002.7672000990756  0.0
1002.7672000990756  1003.2291440131582  0.0
1003.2291440131582  1003.6913007305502  0.0
1003.6913007305502  1004.1536703492847  0.0
1004.1536703492847  1004.6162529674394  0.0
1004.6162529674394  1005.0790486831349  0.0
1005.0790486831349  1005.5420575945395  0.0
1005.5420575945395  1006.0052797998669  0.0
1006.0052797998669  1006.4687153973731  0.0
1006.4687153973731  1006.9323644853633  0.0
1006.9323644853633  1007.3962271621839  0.0
1007.3962271621839  1007.8603035262297  0.0
1007.8603035262297  1008.3245936759408  0.0
1008.3245936759408  1008.7890977097998  0.0
1008.7890977097998  1009.2538157263373  0.0
1009.2538157263373  1009.7187478241297  0.0
1009.7187478241297  1010.1838941017954  0.0
1010.1838941017954  1010.6492546580029  0.0
1010.6492546580029  1011.1148295914612  0.0
1011.1148295914612  1011.5806190009287  0.0
1011.5806190009287  1012.0466229852086  0.0
1012.0466229852086  1012.512841643147  0.0
1012.512841643147  1012.9792750736385  0.0
1012.9792750736385  1013.4459233756231  0.0
1013.4459233756231  1013.9127866480835  0.0
1013.9127866480835  1014.3798649900519  0.0
1014.3798649900519  1014.8471585006024  0.0
1014.8471585006024  1015.3146672788572  0.0
1015.3146672788572  1015.7823914239848  0.0
1015.7823914239848  1016.2503310351959  0.0
1016.2503310351959  1016.7184862117501  0.0
1016.7184862117501  1017.1868570529527  0.0
1017.1868570529527  1017.6554436581519  0.0
1017.6554436581519  1018.1242461267452  0.0
1018.1242461267452  1018.5932645581726  0.0
1018.5932645581726  1019.0624990519221  0.0
1019.0624990519221  1019.5319497075283  0.0
1019.5319497075283  1020.0016166245681  0.0
1020.0016166245681  1020.4714999026675  0.0
1020.4714999026675  1020.9415996414984  0.0
1020.9415996414984  1021.4119159407757  0.0
1021.4119159407757  1021.8824489002639  0.0
1021.8824489002639  1022.3531986197696  0.0
1022.3531986197696  1022.8241651991489  0.0
1022.8241651991489  1023.295348738303  0.0
1023.295348738303  1023.7667493371767  0.0
1023.7667493371767  1024.2383670957638  0.0
1024.2383670957638  1024.7102021141043  0.0
1024.7102021141043  1025.1822544922804  0.0
1025.1822544922804  1025.6545243304258  0.0
1025.6545243304258  1026.1270117287152  0.0
1026.1270117287152  1026.599716787373  0.0
1026.599716787373  1027.0726396066693  2.0
1027.0726396066693  1027.5457802869182  16.0
1027.5457802869182  1028.019138928482  801.0
1028.019138928482  1028.4927156317704  3640.0
1028.4927156317704  1028.966510497235  31243.0
1028.966510497235  1029.440523625379  38987.0
1029.440523625379  1029.9147551167468  25311.0
1029.9147551167468  1030.3892050719328  0.0
1030.3892050719328  1030.8638735915777  0.0
1030.8638735915777  1031.338760776365  0.0
1031.338760776365  1031.8138667270284  0.0
1031.8138667270284  1032.2891915443474  0.0
1032.2891915443474  1032.7647353291452  0.0
1032.7647353291452  1033.2404981822954  0.0
1033.2404981822954  1033.7164802047137  0.0
1033.7164802047137  1034.192681497366  0.0
1034.192681497366  1034.6691021612642  0.0
1034.6691021612642  1035.1457422974636  0.0
1035.1457422974636  1035.6226020070699  0.0
1035.6226020070699  1036.0996813912343  0.0
1036.0996813912343  1036.5769805511522  0.0
1036.5769805511522  1037.0544995880687  0.0
1037.0544995880687  1037.5322386032751  0.0
1037.5322386032751  1038.0101976981068  0.0
1038.0101976981068  1038.4883769739497  0.0
1038.4883769739497  1038.9667765322324  0.0
1038.9667765322324  1039.445396474433  0.0
1039.445396474433  1039.9242369020767  0.0
1039.9242369020767  1040.4032979167323  0.0
1040.4032979167323  1040.8825796200185  0.0
1040.8825796200185  1041.362082113601  0.0
1041.362082113601  1041.8418054991885  0.0
1041.8418054991885  1042.3217498785416  0.0
1042.3217498785416  1042.801915353463  0.0
1042.801915353463  1043.282302025806  0.0
1043.282302025806  1043.7629099974702  0.0
1043.7629099974702  1044.2437393703992  0.0
1044.2437393703992  1044.724790246587  0.0
1044.724790246587  1045.2060627280741  0.0
1045.2060627280741  1045.6875569169456  0.0
1045.6875569169456  1046.1692729153367  0.0
1046.1692729153367  1046.6512108254267  0.0
