Cl37 	34424.8 	0.129348  1  237.498  6915
Cl37 	34424.8 	0.0648461  1  2814.91  3160
Cl37 	34424.8 	0.129811  1  -802.502  8329
Cl37 	34424.8 	0.0868764  1  -2348.48  10725
Cl37 	34424.8 	0.0821781  1  -3681.12  12714
Cl37 	34424.8 	0.0683828  1  -1602.29  9823
Cl37 	34424.8 	0.161943  1  -4349.25  13893
Cl37 	34424.8 	0.0950944  1  381.398  6896
Cl37 	34424.8 	0.665637  1  -1065.74  8781
Cl37 	34424.8 	0.0752142  1  3026.18  2862
Cl37 	34424.8 	0.0753872  1  -1811.23  9908
Cl37 	34424.8 	0.081342  1  4524.21  681
Cl37 	34424.8 	0.319025  1  -786.578  8471
Cl37 	34424.8 	0.141928  1  2272.58  4073
Cl37 	34424.8 	0.123057  1  459.226  6611
Cl37 	34424.8 	0.0824918  1  -1740.81  9964
Cl37 	34424.8 	0.0710629  1  1581.5  4886
Cl37 	34424.8 	0.107618  1  1366.91  5322
Cl37 	34424.8 	0.124151  1  4529.63  690
Cl37 	34424.8 	0.269988  1  -2543.33  11043
Cl37 	34424.8 	0.105573  1  -135.741  7689
Cl37 	34424.8 	0.0793025  1  -1086.36  9186
Cl37 	34424.8 	0.0878594  1  1624.36  4905
Cl37 	34424.8 	0.0814501  1  -1179.31  9038
Cl37 	34424.8 	0.0672022  1  -2187.32  10483
Cl37 	34424.8 	0.194034  1  3527.26  2217
Cl37 	34424.8 	0.0782591  1  -2914.94  11522
Cl37 	34424.8 	0.0875897  1  3314.2  2432
Cl37 	34424.8 	0.142247  1  2250.92  4149
Cl37 	34424.8 	0.071488  1  -2567.74  11038
Cl37 	34424.8 	0.0873618  1  2982.04  2965
Cl37 	34424.8 	0.0766065  1  2614.19  3563
Cl37 	34424.8 	0.0915353  1  -2250.91  10469
Cl37 	34424.8 	0.0650332  1  2284.14  4016
Cl37 	34424.8 	0.149416  1  -1351.4  9475
Cl37 	34424.8 	0.0676857  1  1958.11  4462
Cl37 	34424.8 	0.0871249  1  740.561  6300
Cl37 	34424.8 	0.0670272  1  3060.98  2812
Cl37 	34424.8 	0.111757  1  -3220.21  11991
Cl37 	34424.8 	0.0665781  1  683.481  6237
Cl37 	34424.8 	0.107956  1  -1306.7  9307
Cl37 	34424.8 	0.0933026  1  -2520.06  11013
Cl37 	34424.8 	0.0944119  1  4797.48  332
Cl37 	34424.8 	0.104637  1  320.362  6885
Cl37 	34424.8 	0.148517  1  -1891.26  10293
Cl37 	34424.8 	0.0653734  1  -3991.77  13208
