Na23 	21409.2 	0.114141  1  2085.2  4362
Na23 	21409.2 	0.252686  1  -2671.66  11353
Na23 	21409.2 	0.371251  1  4593.06  576
Na23 	21409.2 	0.119385  1  -4001.21  13111
Na23 	21409.2 	0.105505  1  1080.16  5766
Na23 	21409.2 	0.115737  1  -1484.2  9483
Na23 	21409.2 	0.211001  1  438.578  6785
Na23 	21409.2 	0.180317  1  1452.87  5167
Na23 	21409.2 	0.120356  1  -508.691  8111
Na23 	21409.2 	0.2251  1  1140.95  5607
Na23 	21409.2 	0.216878  1  -1068.42  8882
Na23 	21409.2 	0.135403  1  1472.02  5081
Na23 	21409.2 	0.235671  1  -2160.16  10500
Na23 	21409.2 	0.115155  1  -315.147  7633
Na23 	21409.2 	0.163505  1  -4427.43  13637
Na23 	21409.2 	0.221598  1  1826.36  4659
Na23 	21409.2 	0.465188  1  3547.23  2171
Na23 	21409.2 	0.178548  1  461.906  6525
Na23 	21409.2 	0.158377  1  -3302.75  12359
Na23 	21409.2 	0.127457  1  3787.75  1825
Na23 	21409.2 	0.241406  1  2298.81  4035
Na23 	21409.2 	0.116621  1  1762.07  4781
Na23 	21409.2 	0.274347  1  1269.45  5499
Na23 	21409.2 	0.124468  1  4142.88  1216
Na23 	21409.2 	0.907416  1  -4824.56  14452
Na23 	21409.2 	0.146871  1  -1626.32  9579
Na23 	21409.2 	0.108308  1  4507.95  698
Na23 	21409.2 	0.824936  1  -3701.58  12819
Na23 	21409.2 	0.176509  1  1892.62  4487
Na23 	21409.2 	0.561449  1  4344.69  968
Na23 	21409.2 	0.489939  1  -3244.11  12027
Na23 	21409.2 	0.132384  1  -4733.37  14032
Na23 	21409.2 	0.112697  1  3101.19  2833
Na23 	21409.2 	0.179407  1  -3375.46  12214
Na23 	21409.2 	1.52486  1  -95.3333  7342
Na23 	21409.2 	0.251114  1  -4972.25  14639
Na23 	21409.2 	0.12239  1  -2673.76  11357
Na23 	21409.2 	0.171133  1  3460.09  2327
Na23 	21409.2 	0.441905  1  2846.58  3085
Na23 	21409.2 	0.131948  1  664.906  6197
Na23 	21409.2 	0.20478  1  658.219  6362
Na23 	21409.2 	0.109288  1  -1810.52  9974
Na23 	21409.2 	0.16403  1  -57.2109  7515
Na23 	21409.2 	0.217134  1  359.037  6803
Na23 	21409.2 	0.103586  1  -4188.32  13390
Na23 	21409.2 	0.172292  1  1582.76  4868
Na23 	21409.2 	0.101542  1  4025.17  1429
Na23 	21409.2 	0.198219  1  -4370.77  13707
Na23 	21409.2 	0.242191  1  4410.53  881
Na23 	21409.2 	0.112475  1  -3.02495  7264
Na23 	21409.2 	0.284138  1  -2878.48  11620
Na23 	21409.2 	0.102476  1  849.727  6036
Na23 	21409.2 	0.134832  1  -1684.6  9758
Na23 	21409.2 	0.156743  1  -4879.82  14457
Na23 	21409.2 	0.385027  1  1095.36  5669
Na23 	21409.2 	0.144524  1  4281.12  1051
Na23 	21409.2 	0.145945  1  -3371.02  12258
