Na23 	21409.2 	0.147015  1  -294.726  7718
Mg25[585.045] 	23268.6 	2.89085  1  226.401  7123
alpha 	3727.38 	9.6577  1  226.401  7124
proton 	938.272 	15.6819  1  226.401  7125
proton 	938.272 	14.6292  1  226.401  7126
Na23 	21409.2 	0.127029  1  4436.5  843
Cl35 	32564.6 	0.237543  1  -681.437  8135
Na23 	21409.2 	0.16052  1  -2985.15  11428
Na23 	21409.2 	0.237153  1  1450.6  5181
Na23 	21409.2 	0.172845  1  -4068.65  13220
Na23 	21409.2 	0.160461  1  4495.07  736
Cl35 	32564.6 	0.0836482  1  3309.5  2381
Na23 	21409.2 	0.112492  1  1012.78  5763
Cl35 	32564.6 	0.116155  1  -482.367  7922
Na23 	21409.2 	0.233893  1  -2782.73  11373
Cl35 	32564.6 	0.0836269  1  -3759.51  12864
proton 	938.272 	664.189  1  4170.94  1180
proton 	938.272 	14.2564  1  4170.94  1185
proton 	938.272 	3.17605  1  4170.94  1187
alpha 	3727.38 	10.0984  1  4170.94  1191
N14 	13040.2 	5.88573  1  4170.94  1192
Cl35 	32564.6 	0.0804257  1  3502.85  2169
Na23 	21409.2 	0.119384  1  -3132.08  11789
Na23 	21409.2 	0.13365  1  524.389  6504
Na23 	21409.2 	0.102479  1  -156.247  7567
Na23 	21409.2 	0.109424  1  -2352.1  10707
Cl35 	32564.6 	0.0683767  1  3151.41  2722
Cl37 	34424.8 	0.0724532  1  -3091.13  11790
Na23 	21409.2 	0.135295  1  -2572.24  10973
Na23 	21409.2 	0.108568  1  -5.09194  7368
Na23 	21409.2 	0.198301  1  -2234.53  10543
Cl35 	32564.6 	0.0945799  1  -2570.42  11028
Cl35 	32564.6 	0.0769617  1  -2139.24  10491
Na23 	21409.2 	0.427991  1  474.394  6544
Cl35 	32564.6 	0.0692802  1  -2881.1  11467
Cl37 	34424.8 	0.0687232  1  174.49  7121
Cl37 	34424.8 	0.070759  1  2174.39  4073
Na23 	21409.2 	0.291143  1  -470.905  7835
Na23 	21409.2 	0.11745  1  1594.48  5001
Cl37 	34424.8 	0.114459  1  2318.26  3843
Na23 	21409.2 	0.162052  1  -2477.12  10908
proton 	938.272 	42.5752  1  -2226.28  10544
proton 	938.272 	8.87566  1  -2226.28  10547
proton 	938.272 	7.84458  1  -2226.28  10548
proton 	938.272 	5.52484  1  -2226.28  10550
alpha 	3727.38 	3.60004  1  -2226.28  10553
alpha 	3727.38 	13.6158  1  -2226.28  10554
C12 	11174.9 	14.2309  1  -2226.28  10555
Cl35 	32564.6 	0.125858  1  -2122.83  10213
proton 	938.272 	339.966  1  1103.99  5715
proton 	938.272 	208.473  1  1103.99  5716
F19 	17692.3 	0.715841  1  1103.99  5722
Cl35 	32564.6 	0.0810625  1  -2462.7  10924
proton 	938.272 	28.1304  1  1459.99  5164
S34 	31632.7 	0.174342  1  1459.99  5168
Cl35 	32564.6 	0.423714  1  -3605.93  12781
Cl35 	32564.6 	0.159189  1  3490.34  2187
proton 	938.272 	1173.13  1  -3897.26  13021
Ne20 	18617.7 	0.560677  1  -3897.26  13025
Na23 	21409.2 	0.176874  1  -1111.42  9021
Na23 	21409.2 	0.242376  1  1286.4  5474
proton 	938.272 	93.079  1  -2628.32  11283
proton 	938.272 	9.5292  1  -2628.32  11286
proton 	938.272 	9.2107  1  -2628.32  11287
Si28 	26053.2 	5.0749  1  -2628.32  11290
Cl37 	34424.8 	0.0771975  1  -3706.4  12593
Cl35 	32564.6 	0.100124  1  4512.79  659
Cl35 	32564.6 	0.0699174  1  4812.59  248
Na23 	21409.2 	0.144017  1  2791.36  3284
Cl35 	32564.6 	0.0831709  1  4571.22  608
Na23 	21409.2 	0.133477  1  -2097.25  10374
Cl37 	34424.8 	0.0768748  1  300.698  6714
Na23 	21409.2 	0.121937  1  2436.13  3842
Cl35 	32564.6 	0.122588  1  -3878.31  13049
Cl35 	32564.6 	0.0683231  1  -293.706  7787
Cl35 	32564.6 	0.0726296  1  -4080.71  13274
Cl35 	32564.6 	0.209251  1  -2046.69  10165
Cl35 	32564.6 	0.0816085  1  -2098.42  10444
Na23 	21409.2 	0.34533  1  105.927  7043
Cl35 	32564.6 	0.088301  1  4800.33  260
Na23 	21409.2 	0.158193  1  2691.36  3422
Na23 	21409.2 	0.106587  1  -2979.7  11697
Na23 	21409.2 	0.131034  1  3030.54  2853
Na23 	21409.2 	0.101552  1  -2616.74  11122
Na23 	21409.2 	0.352349  1  3771.28  1804
proton 	938.272 	3.69653  1  -4987  14650
Ne21 	19550.5 	0.891541  1  -4987  14653
Na23 	21409.2 	0.135995  1  4926.5  110
Cl37 	34424.8 	0.119185  1  -2316.43  10616
Na23 	21409.2 	0.182928  1  3022.52  2914
Cl35 	32564.6 	0.168216  1  -2634.23  10997
Cl37 	34424.8 	0.137447  1  745.575  6107
Na23 	21409.2 	0.342563  1  -1247.65  9041
Na23 	21409.2 	0.164702  1  2153.3  4267
Na23 	21409.2 	0.120454  1  3799.97  1803
Na23 	21409.2 	0.113831  1  -1048.74  8956
Cl37 	34424.8 	0.160628  1  237.959  7004
Na23 	21409.2 	0.114452  1  816.196  6080
Cl35 	32564.6 	0.151087  1  565.205  6436
proton 	938.272 	1.8659  1  -1057.59  8834
Ne19 	17695 	2.27609  1  -1057.59  8836
proton 	938.272 	288.996  1  -768.425  8505
proton 	938.272 	158.64  1  -768.425  8506
proton 	938.272 	5.46969  1  -768.425  8509
Si29 	26984.3 	9.23828  1  -768.425  8515
Cl35 	32564.6 	0.0752157  1  -4786.9  14397
Na23 	21409.2 	0.182871  1  3604.48  2011
Na23 	21409.2 	0.205274  1  3050.46  2863
Na23 	21409.2 	0.344034  1  -1611.37  9620
proton 	938.272 	39.5731  1  -1256.46  9041
proton 	938.272 	6.7559  1  -1256.46  9042
F20 	18625.3 	2.00996  1  -1256.46  9045
Cl35 	32564.6 	0.142582  1  2284.2  3856
Na23 	21409.2 	0.105218  1  617.976  6505
Cl35 	32564.6 	0.0994304  1  3849.9  1673
Cl35 	32564.6 	0.108351  1  830.385  6220
proton 	938.272 	16.6279  1  -3774.97  12999
proton 	938.272 	9.52917  1  -3774.97  13000
proton 	938.272 	4.99683  1  -3774.97  13001
proton 	938.272 	4.21595  1  -3774.97  13003
proton 	938.272 	3.6041  1  -3774.97  13005
alpha 	3727.38 	3.47715  1  -3774.97  13008
Ne22 	20479.7 	14.595  1  -3774.97  13009
Cl35 	32564.6 	0.1304  1  -3309.56  12134
Cl37 	34424.8 	0.0880912  1  -1023.45  8816
Na23 	21409.2 	0.103199  1  3572.72  2132
Cl35 	32564.6 	0.212668  1  -2695.85  11242
Na23 	21409.2 	0.241759  1  37.881  7194
proton 	938.272 	2.41331  1  -1296.72  9103
Ne22 	20479.7 	1.40462  1  -1296.72  9105
Na23 	21409.2 	0.220367  1  -4154.46  13304
Cl35 	32564.6 	0.0765973  1  3225.35  2601
Na23 	21409.2 	0.104732  1  -4734.59  14220
proton 	938.272 	3.18318  1  779.775  6308
S34 	31632.7 	0.739553  1  779.775  6311
Cl35 	32564.6 	0.115313  1  -4983.32  14915
Na23 	21409.2 	0.162906  1  -1209.79  9099
Na23 	21409.2 	0.222407  1  -2848.93  11319
Cl37 	34424.8 	0.151181  1  -1618.16  9813
Cl35 	32564.6 	0.308699  1  -2810.1  11448
Na23 	21409.2 	0.236029  1  -1275.18  8973
S35 	32565.3 	0.355611  1  -4885.34  14339
Na23 	21409.2 	0.443702  1  2043.3  4379
Na23 	21409.2 	0.121764  1  -1437.85  9509
Na23 	21409.2 	0.121819  1  4873.29  165
Na23 	21409.2 	0.148423  1  -2667.11  11397
proton 	938.272 	11.2459  1  -3260.11  12261
alpha 	3727.38 	12.432  1  -3260.11  12265
O16 	14895.1 	2.88301  1  -3260.11  12266
Cl35 	32564.6 	0.0735463  1  -4040.86  13403
Cl37 	34424.8 	0.076037  1  2881.59  3035
Cl35 	32564.6 	0.0711776  1  1998.33  4256
Na23 	21409.2 	0.619773  1  802.906  6228
proton 	938.272 	918.138  1  -2625.5  11071
Na22 	20482.1 	0.148709  1  -2625.5  11076
Cl37 	34424.8 	0.0742954  1  -1571.73  9630
Na23 	21409.2 	0.110067  1  -3381.96  12276
Na23 	21409.2 	0.159132  1  -4601.28  13959
Cl37 	34424.8 	0.0978995  1  3001.07  2893
Cl35 	32564.6 	0.155266  1  -2410.98  10811
Na23 	21409.2 	0.195231  1  -2765.39  11288
proton 	938.272 	2.8822  1  -2724.17  11296
Ne20 	18617.7 	2.2462  1  -2724.17  11301
Na23 	21409.2 	0.367706  1  1034.18  5760
Cl35 	32564.6 	0.103139  1  2161.46  4137
Cl35 	32564.6 	0.0837825  1  4764.54  306
Cl35 	32564.6 	0.11733  1  -1354.64  9174
Na23 	21409.2 	0.120326  1  3349.8  2479
Na23 	21409.2 	0.227257  1  -1319.65  9305
Cl35 	32564.6 	0.121529  1  -4202.7  13513
Cl35 	32564.6 	0.0814568  1  3480.73  2219
Cl35 	32564.6 	0.438624  1  -1186.51  8945
proton 	938.272 	120.881  1  326.26  6834
proton 	938.272 	27.8015  1  326.26  6835
proton 	938.272 	6.78892  1  326.26  6836
proton 	938.272 	5.484  1  326.26  6837
proton 	938.272 	2.52952  1  326.26  6839
Ne20 	18617.7 	6.63152  1  326.26  6845
Cl35 	32564.6 	0.117786  1  -1206.79  9022
proton 	938.272 	398.986  1  -4109.41  13244
proton 	938.272 	286.06  1  -4109.41  13245
proton 	938.272 	128.38  1  -4109.41  13246
Si28 	26053.2 	2.55579  1  -4109.41  13254
Na23 	21409.2 	0.141273  1  -4991.72  14549
Na23 	21409.2 	0.415987  1  -1125.58  9035
Na23 	21409.2 	0.203057  1  1973.5  4431
proton 	938.272 	1850.5  1  228.932  6980
proton 	938.272 	360.689  1  228.932  6981
P35 	32569.8 	0.264884  1  228.932  6983
Cl35 	32564.6 	0.14916  1  1286.75  5366
Na23 	21409.2 	0.19104  1  -1641.3  9593
Na23 	21409.2 	0.11015  1  4738.46  386
Cl35 	32564.6 	0.0836361  1  -3098.54  11824
Na23 	21409.2 	0.239226  1  -508.519  8141
Cl35 	32564.6 	0.0891181  1  3039.37  2929
Cl35 	32564.6 	0.111141  1  -12.7347  7423
Cl37 	34424.8 	0.114225  1  3723.23  1785
proton 	938.272 	3.3361  1  3665.02  1884
S34 	31632.7 	0.255314  1  3665.02  1886
Na23 	21409.2 	0.12485  1  -4003.49  13232
Cl35 	32564.6 	0.12481  1  -3703.63  12798
Cl37 	34424.8 	0.0851105  1  151.849  6754
Na23 	21409.2 	0.116554  1  2570.01  3634
Cl35 	32564.6 	0.211714  1  686.332  6376
Cl35 	32564.6 	0.073345  1  -2196.36  10536
Cl35 	32564.6 	0.311774  1  -3339.86  12217
Na23 	21409.2 	0.205587  1  -2687.84  11225
Na23 	21409.2 	0.168978  1  825.486  6108
Cl35 	32564.6 	0.0698265  1  -280.758  7626
Na23 	21409.2 	0.511426  1  -2488.79  11096
Na23 	21409.2 	0.105385  1  -4966.86  14731
Na23 	21409.2 	0.192808  1  3526.99  2163
Na23 	21409.2 	0.2374  1  -3331.27  12315
proton 	938.272 	23.3108  1  1043.3  5883
proton 	938.272 	3.99449  1  1043.3  5895
alpha 	3727.38 	0.474975  1  1043.3  5898
proton 	938.272 	86.9909  1  1043.3  5901
proton 	938.272 	76.1354  1  1043.3  5903
proton 	938.272 	15.5678  1  1043.3  5904
He3 	2808.39 	20.9143  1  1043.3  5905
proton 	938.272 	12.3087  1  1043.3  5906
proton 	938.272 	7.28287  1  1043.3  5907
proton 	938.272 	6.7375  1  1043.3  5911
He3 	2808.39 	17.9111  1  1043.3  5912
Na23 	21409.2 	0.142206  1  914.301  6127
Cl35 	32564.6 	0.0715846  1  -4903.84  14399
Na23 	21409.2 	0.115088  1  4805.07  255
Cl37 	34424.8 	0.0721254  1  -4510.16  13827
Cl35 	32564.6 	0.259894  1  -4989.47  14692
Cl35 	32564.6 	0.0748219  1  -924.804  8691
Cl35 	32564.6 	0.139976  1  -1132.18  9026
proton 	938.272 	7.46897  1  -4105.05  13346
Ne20 	18617.7 	2.3413  1  -4105.05  13350
Cl35 	32564.6 	0.114416  1  3699.32  1924
Cl35 	32564.6 	0.0720043  1  -3693.24  12909
Cl35 	32564.6 	0.0676241  1  -4853.46  14510
Cl35 	32564.6 	0.0859138  1  4824.68  250
Cl37 	34424.8 	0.100878  1  -4329.34  13586
Cl35 	32564.6 	0.146327  1  710.393  6090
Cl35 	32564.6 	0.0815335  1  -3843.58  12998
Cl35 	32564.6 	0.0708794  1  -344.743  7828
Cl35 	32564.6 	0.0920298  1  4472.74  728
Na23 	21409.2 	0.1274  1  3185.08  2671
Cl35 	32564.6 	0.0842837  1  -2088.23  10486
proton 	938.272 	4.19843  1  -539.035  8074
Ne21 	19550.5 	0.977271  1  -539.035  8076
Cl35 	32564.6 	0.0872605  1  3658.3  1990
Na23 	21409.2 	0.105179  1  644.395  6334
Cl37 	34424.8 	0.106801  1  -623.319  8203
Cl37 	34424.8 	0.0793792  1  -492.472  8110
Cl35 	32564.6 	0.152365  1  4412.51  848
Na23 	21409.2 	0.10208  1  -3372.25  12336
Na23 	21409.2 	0.232822  1  1602.69  4960
proton 	938.272 	170.184  1  875.001  5879
proton 	938.272 	9.30837  1  875.001  5880
Ne20 	18617.7 	0.992956  1  875.001  5885
Cl35 	32564.6 	0.0880896  1  -1060.85  8711
Cl35 	32564.6 	0.0720173  1  4901.41  131
Na23 	21409.2 	0.3782  1  4614.2  559
Na23 	21409.2 	0.227753  1  -4062.12  13221
Na23 	21409.2 	0.310268  1  3038.77  2799
Na23 	21409.2 	0.159436  1  1682  4833
