Cl37 	34424.8 	0.129348  1  237.498  6915
Na23 	21409.2 	0.169711  1  4947.83  88
Cl35 	32564.6 	0.144804  1  -1775.1  10015
Na23 	21409.2 	0.155715  1  3975.52  1464
Na23 	21409.2 	0.10258  1  1332.35  5335
Cl35 	32564.6 	0.139682  1  -1772.42  9986
proton 	938.272 	9.25345  1  2577.49  3601
proton 	938.272 	7.88916  1  2577.49  3602
proton 	938.272 	3.31281  1  2577.49  3604
Al27 	25126.5 	10.5918  1  2577.49  3607
Na23 	21409.2 	0.207651  1  2208.37  4173
Na23 	21409.2 	0.604719  1  839.735  6013
Cl35 	32564.6 	0.135604  1  1207.25  5488
proton 	938.272 	1678.88  1  4389.03  948
proton 	938.272 	73.2819  1  4389.03  957
proton 	938.272 	23.2123  1  4389.03  958
proton 	938.272 	23.1738  1  4389.03  960
alpha 	3727.38 	7.06321  1  4389.03  962
proton 	938.272 	28.6359  1  4389.03  964
proton 	938.272 	9.87574  1  4389.03  966
He3 	2808.39 	8.85373  1  4389.03  968
alpha 	3727.38 	0.419528  1  4389.03  971
alpha 	3727.38 	21.7325  1  4389.03  972
alpha 	3727.38 	2.07089  1  4389.03  973
Na23 	21409.2 	0.336921  1  214.173  7122
Cl35 	32564.6 	0.102927  1  -1886.04  10291
Na23 	21409.2 	0.119677  1  103.197  7131
Na23 	21409.2 	0.130729  1  -4277.94  13524
Cl35 	32564.6 	0.212317  1  -3602.83  12602
Cl35 	32564.6 	0.069364  1  4640.27  540
Cl35 	32564.6 	0.0807876  1  4344.37  1019
Cl35 	32564.6 	0.166888  1  4492.69  751
Na23 	21409.2 	0.128717  1  -1808.34  9864
proton 	938.272 	1582.84  1  4813.98  261
He3 	2808.39 	49.2988  1  4813.98  268
proton 	938.272 	2.69806  1  4813.98  270
alpha 	3727.38 	55.2388  1  4813.98  271
proton 	938.272 	10.7631  1  4813.98  274
alpha 	3727.38 	18.9452  1  4813.98  275
alpha 	3727.38 	21.341  1  4813.98  276
Cl35 	32564.6 	0.189464  1  -4839.15  14386
Cl35 	32564.6 	0.10716  1  4064.66  1400
proton 	938.272 	77.5016  1  3518.37  2242
proton 	938.272 	2.50503  1  3518.37  2243
O18 	16762 	0.95066  1  3518.37  2249
Na23 	21409.2 	0.481341  1  62.8323  7248
Cl37 	34424.8 	0.0648461  1  2814.91  3160
Na23 	21409.2 	0.136095  1  2555.98  3670
proton 	938.272 	47246  1  -2241.95  10440
proton 	938.272 	1545.36  1  -2241.95  10444
proton 	938.272 	28.6527  1  -2241.95  10470
proton 	938.272 	19.3024  1  -2241.95  10472
proton 	938.272 	6.95504  1  -2241.95  10474
alpha 	3727.38 	2.78179  1  -2241.95  10476
proton 	938.272 	1.45577  1  -2241.95  10477
alpha 	3727.38 	1.13283  1  -2241.95  10479
Na23 	21409.2 	0.114284  1  -865.067  8663
Na23 	21409.2 	0.118444  1  4105.14  1281
Al27 	25126.5 	0.374926  1  2253.34  3954
proton 	938.272 	4.92283  1  2253.34  3955
proton 	938.272 	10.3219  1  2253.34  3956
proton 	938.272 	12.4092  1  2253.34  3957
proton 	938.272 	9.25576  1  4670.58  487
alpha 	3727.38 	5.88205  1  4670.58  491
N15 	13968.9 	0.851251  1  4670.58  492
alpha 	3727.38 	3.79496  1  -1164.68  9051
O16 	14895.1 	2.74354  1  -1164.68  9052
proton 	938.272 	7.17762  1  -4396.12  13919
proton 	938.272 	4.59291  1  -4396.12  13920
proton 	938.272 	3.38162  1  -4396.12  13921
Al27 	25126.5 	1.36898  1  -4396.12  13923
Na23 	21409.2 	0.347372  1  251.052  7052
Cl37 	34424.8 	0.129811  1  -802.502  8329
Cl35 	32564.6 	0.0903406  1  4745.9  387
Cl35 	32564.6 	0.10009  1  -3894.72  13231
proton 	938.272 	455.271  1  576.644  6567
proton 	938.272 	131.607  1  576.644  6568
proton 	938.272 	25.3527  1  576.644  6570
proton 	938.272 	11.7899  1  576.644  6571
N18 	16776.4 	2.06484  1  576.644  6574
Cl35 	32564.6 	0.105251  1  -1653.48  9763
Cl35 	32564.6 	0.079899  1  -713.302  8345
Na23 	21409.2 	0.191643  1  4319.58  1026
Cl35 	32564.6 	0.0996746  1  -3908.75  12974
Na23 	21409.2 	0.223253  1  659.221  6398
Na23 	21409.2 	0.112075  1  -1149.43  8934
Cl35 	32564.6 	0.136859  1  2074.92  4273
Cl35 	32564.6 	0.0816343  1  -2611.15  11033
Na23 	21409.2 	0.133775  1  -4074.01  13324
Cl35 	32564.6 	0.153164  1  2355.28  3820
proton 	938.272 	228.386  1  -2842.72  11540
proton 	938.272 	207.549  1  -2842.72  11541
P35 	32569.8 	0.569729  1  -2842.72  11545
Cl37 	34424.8 	0.0868764  1  -2348.48  10725
Na23 	21409.2 	0.429782  1  -272.079  7644
Cl35 	32564.6 	0.0670321  1  -3183.57  11887
Cl35 	32564.6 	0.103868  1  -2580.34  11059
Na23 	21409.2 	0.204491  1  -3999.73  13087
proton 	938.272 	24.0365  1  -2521.89  11044
proton 	938.272 	2.08595  1  -2521.89  11046
Ne20 	18617.7 	0.376026  1  -2521.89  11050
Cl35 	32564.6 	0.0971938  1  -1727.39  9956
Cl35 	32564.6 	0.0836  1  -4052.47  13126
Na23 	21409.2 	0.293336  1  4303.14  936
Cl35 	32564.6 	0.174624  1  -3066.68  11910
proton 	938.272 	531.291  1  243.757  7090
Cl34 	31637.7 	0.0798783  1  243.757  7096
Cl35 	32564.6 	0.104666  1  -4948.03  14418
Cl35 	32564.6 	0.0945307  1  -36.331  7228
proton 	938.272 	219.668  1  2006.89  4323
proton 	938.272 	160.494  1  2006.89  4324
alpha 	3727.38 	5.68048  1  2006.89  4326
N16 	14906 	2.5585  1  2006.89  4327
Cl37 	34424.8 	0.0821781  1  -3681.12  12714
Na23 	21409.2 	0.108314  1  -1463.05  9452
Na23 	21409.2 	0.110616  1  -4027.93  13234
Na23 	21409.2 	0.481287  1  -3708.07  12873
Na23 	21409.2 	0.28706  1  4716.15  415
Cl37 	34424.8 	0.0683828  1  -1602.29  9823
Na23 	21409.2 	0.188983  1  -3144.65  11941
Na23 	21409.2 	0.193154  1  -2092.32  10247
Cl35 	32564.6 	0.0881249  1  -2174.54  10609
Cl37 	34424.8 	0.161943  1  -4349.25  13893
Cl35 	32564.6 	0.0734785  1  -2465.88  11193
Cl35 	32564.6 	0.134105  1  4394.19  924
Na23 	21409.2 	0.152938  1  -146.147  7441
Cl35 	32564.6 	0.165553  1  -2418.11  10688
Cl35 	32564.6 	0.428286  1  -4866.23  14444
Cl37 	34424.8 	0.0950944  1  381.398  6896
proton 	938.272 	2543.94  1  1109.86  5773
S32 	29773.6 	5.855  1  1109.86  5785
proton 	938.272 	5.5062  1  1109.86  5786
Cl37 	34424.8 	0.665637  1  -1065.74  8781
Cl35 	32564.6 	0.091793  1  -1038.07  8953
Cl35 	32564.6 	0.0931165  1  1872.45  4620
Cl37 	34424.8 	0.0752142  1  3026.18  2862
Cl35 	32564.6 	0.0972465  1  4712.5  447
Na23 	21409.2 	0.162042  1  253.784  7038
Cl35 	32564.6 	0.0823612  1  -554.161  8206
Cl35 	32564.6 	0.564573  1  1666.79  4950
Cl37 	34424.8 	0.0753872  1  -1811.23  9908
Na23 	21409.2 	0.114581  1  -4123.49  13356
Cl37 	34424.8 	0.081342  1  4524.21  681
Cl35 	32564.6 	0.197239  1  -19.6451  7336
Cl37 	34424.8 	0.319025  1  -786.578  8471
Na23 	21409.2 	0.109614  1  -2811.87  11472
Cl35 	32564.6 	0.166189  1  2111.59  4122
Cl35 	32564.6 	0.10514  1  -4924.12  14433
Cl35 	32564.6 	0.155478  1  3118.93  2786
Cl37 	34424.8 	0.141928  1  2272.58  4073
Cl35 	32564.6 	0.204002  1  1934.36  4467
Na23 	21409.2 	0.193886  1  1108.63  5670
Na23 	21409.2 	0.145363  1  3127.99  2814
Na23 	21409.2 	0.107656  1  2808.7  3119
Na23 	21409.2 	0.214732  1  -1512.37  9472
Cl35 	32564.6 	0.0719398  1  3934.35  1512
proton 	938.272 	23.1094  1  -1629.56  9728
alpha 	3727.38 	12.3686  1  -1629.56  9734
alpha 	3727.38 	4.01329  1  -1629.56  9735
C12 	11174.9 	4.19408  1  -1629.56  9736
Cl35 	32564.6 	0.102647  1  -4380.12  13873
proton 	938.272 	4.9623  1  1516.77  5207
