Na23 	21409.2 	0.305772  1  3524.28  2197
Cl37 	34424.8 	0.102204  1  1133.75  5596
Na23 	21409.2 	0.129632  1  -1455.57  9307
Cl35 	32564.6 	0.12324  1  -4304.27  13541
Cl35 	32564.6 	0.0740887  1  4524.57  695
Cl35 	32564.6 	0.154509  1  3161.31  2681
Na23 	21409.2 	0.165779  1  1811.4  4661
Cl35 	32564.6 	0.0668074  1  -2086.4  10315
alpha 	3727.38 	8.57005  1  -1151.5  9126
O16 	14895.1 	2.51798  1  -1151.5  9127
proton 	938.272 	23.2765  1  -4158.45  13398
F19 	17692.3 	7.52451  1  -4158.45  13403
Cl37 	34424.8 	0.0887093  1  1434.01  5130
Cl35 	32564.6 	0.370445  1  739.041  6205
Cl35 	32564.6 	0.0937351  1  -1171.16  9050
Cl35 	32564.6 	0.109618  1  -617.797  8215
proton 	938.272 	263.997  1  -4747.52  14118
proton 	938.272 	4.99832  1  -4747.52  14124
O16 	14895.1 	1.1378  1  -4747.52  14128
proton 	938.272 	4.0251  1  2708.83  3352
alpha 	3727.38 	4.07213  1  2708.83  3357
Si28 	26053.2 	4.12349  1  2708.83  3358
Cl35 	32564.6 	0.0718867  1  2522.5  3630
proton 	938.272 	42.314  1  -1709.68  9740
proton 	938.272 	200.544  1  -1709.68  9741
proton 	938.272 	244.791  1  -1709.68  9747
proton 	938.272 	297.107  1  -1709.68  9749
proton 	938.272 	4.74011  1  -1709.68  9754
proton 	938.272 	48.0094  1  -1709.68  9757
proton 	938.272 	3.0449  1  -1709.68  9759
alpha 	3727.38 	13.6033  1  -1709.68  9760
proton 	938.272 	7.68734  1  -1709.68  9763
proton 	938.272 	11.1946  1  -1709.68  9764
alpha 	3727.38 	3.92521  1  -1709.68  9766
Na23 	21409.2 	0.214975  1  3916.44  1633
Cl35 	32564.6 	0.0796787  1  4887.84  193
Cl35 	32564.6 	0.130761  1  398.543  6703
Na23 	21409.2 	0.205113  1  4426.82  827
proton 	938.272 	9.25557  1  -3365.35  12258
proton 	938.272 	7.7191  1  -3365.35  12259
proton 	938.272 	2.71772  1  -3365.35  12260
Si28 	26053.2 	4.01366  1  -3365.35  12264
Cl37 	34424.8 	0.167209  1  4527.36  676
Cl37 	34424.8 	0.0727685  1  2528.74  3610
Cl35 	32564.6 	0.0810466  1  3255.04  2495
Cl37 	34424.8 	0.0729218  1  -2973.85  11536
Cl35 	32564.6 	0.0815177  1  4371.55  884
Cl37 	34424.8 	0.149685  1  -2302.04  10651
Na23 	21409.2 	0.493055  1  -1623  9787
Na23 	21409.2 	0.153883  1  2620.9  3566
Cl35 	32564.6 	0.0860837  1  3946.41  1573
proton 	938.272 	3.3848  1  -469.765  7968
P33 	30705.3 	0.602578  1  -469.765  7970
S32 	29773.6 	0.234782  1  -4617.89  14126
proton 	938.272 	3.10774  1  2060.57  4314
S32 	29773.6 	0.315366  1  2060.57  4316
Na23 	21409.2 	0.124793  1  2565.19  3562
Cl35 	32564.6 	0.0736189  1  -2506.11  11119
Na23 	21409.2 	0.283559  1  56.6481  7264
Na23 	21409.2 	0.110585  1  -4891.88  14563
Cl35 	32564.6 	0.120437  1  1479.67  5232
Cl35 	32564.6 	0.323222  1  494.461  6695
Cl35 	32564.6 	0.126978  1  -1974.62  10257
Na23 	21409.2 	0.268508  1  -2372.5  10995
proton 	938.272 	873.666  1  1102.87  5516
proton 	938.272 	22.8885  1  1102.87  5518
proton 	938.272 	6.42436  1  1102.87  5520
proton 	938.272 	5.36537  1  1102.87  5521
Al27 	25126.5 	4.39521  1  1102.87  5526
Cl35 	32564.6 	0.0858134  1  201.167  6837
Cl35 	32564.6 	0.0758736  1  -1003.01  8632
Cl35 	32564.6 	0.10245  1  -2287.24  10707
Cl37 	34424.8 	0.218679  1  -2408.54  10634
Cl37 	34424.8 	0.161485  1  -1203.88  8833
Na23 	21409.2 	0.218355  1  223.228  7096
Cl35 	32564.6 	0.0960898  1  2318.39  3960
Na23 	21409.2 	0.11165  1  -2732.27  11250
Na23 	21409.2 	0.193795  1  1471.72  5097
Na23 	21409.2 	0.250451  1  3186.86  2596
Cl37 	34424.8 	0.0963362  1  1886.47  4577
Cl35 	32564.6 	0.118593  1  1854.38  4617
Na23 	21409.2 	1.04855  1  4853.89  198
Cl35 	32564.6 	0.172926  1  -2510.25  11126
Na23 	21409.2 	0.110595  1  -4326.22  13804
Cl35 	32564.6 	0.0992397  1  3297.56  2439
Na23 	21409.2 	0.256274  1  3539.96  2210
Cl35 	32564.6 	0.116394  1  1657.09  4952
Na23 	21409.2 	0.226485  1  4607.43  618
Na23 	21409.2 	0.111431  1  3771.69  1891
Na23 	21409.2 	0.225318  1  1285.39  5436
Cl35 	32564.6 	0.10657  1  -2543.98  11032
Na23 	21409.2 	0.113386  1  3872.08  1617
Cl35 	32564.6 	0.09975  1  -4399.28  13929
S32 	29773.6 	3.64614  1  1485.4  5245
alpha 	3727.38 	3.52038  1  -1490.29  9635
O16 	14895.1 	3.24159  1  -1490.29  9636
proton 	938.272 	1705.85  1  3209.54  2735
proton 	938.272 	597.019  1  3209.54  2736
F19 	17692.3 	0.95584  1  3209.54  2741
Cl35 	32564.6 	0.103459  1  2383.93  3909
Na23 	21409.2 	0.119461  1  -4034.6  13223
Na23 	21409.2 	0.151785  1  -3563.33  12675
