Na23 	21409.2 	0.131085  1  459.47  6687
S34 	31632.7 	0.266107  1  60.6138  7668
proton 	938.272 	4.23974  1  -134.82  7972
P31 	28844.2 	1.28111  1  -134.82  7977
S34 	31632.7 	0.125075  1  -596.871  8827
alpha 	3727.38 	5.31789  1  199.938  7585
O16 	14895.1 	1.2827  1  199.938  7586
proton 	938.272 	6.12792  1  -48.7052  7866
P35 	32569.8 	0.131157  1  -48.7052  7870
proton 	938.272 	40.0451  1  -167.147  8050
P34 	31638.6 	1.23687  1  -167.147  8053
Cl35 	32564.6 	0.101292  1  4286.47  1041
proton 	938.272 	2.7013  1  -396.3  8460
F20 	18625.3 	0.214341  1  -396.3  8465
S33 	30704.6 	0.125376  1  -606.919  8678
S35 	32565.3 	0.15444  1  -375.747  8417
S34 	31632.7 	0.185797  1  -448.919  8356
S35 	32565.3 	0.156052  1  -286.605  8129
Na23 	21409.2 	0.110683  1  3218.12  2646
Cl35 	32564.6 	0.175578  1  2241.97  4108
S36 	33495 	0.0882442  1  -400.225  8367
Ne22 	20479.7 	0.22967  1  -517.787  8512
Ne23 	21414.1 	0.214678  1  -419.635  8387
F19 	17692.3 	3.91284  1  -437.074  8459
Ne22 	20479.7 	0.0375324  1  -640.547  8992
proton 	938.272 	10.9544  1  -202.811  8101
P32 	29775.8 	0.509078  1  -202.811  8105
Cl35 	32564.6 	0.0684391  1  3465.96  2228
Ne23 	21414.1 	0.219689  1  -361.824  8338
proton 	938.272 	4.97634  1  -396.159  8446
P31 	28844.2 	2.07073  1  -396.159  8451
Ne22 	20479.7 	0.202168  1  -399.566  8516
proton 	938.272 	9.60401  1  -362.292  8357
P33 	30705.3 	0.44541  1  -362.292  8363
Ne23 	21414.1 	0.221861  1  -459.542  8518
Na23 	21409.2 	0.171444  1  1625.72  4874
Ne22 	20479.7 	0.246441  1  -494.542  8488
Ne23 	21414.1 	0.233074  1  4.38476  7900
Ne22 	20479.7 	0.166894  1  -544.469  8635
proton 	938.272 	2.02428  1  -555.861  8644
F21 	19556.7 	0.339188  1  -555.861  8646
Cl35 	32564.6 	0.0729128  1  877.049  6121
Ne23 	21414.1 	0.228733  1  112.691  7651
S35 	32565.3 	0.165121  1  -815.464  9049
Ne23 	21414.1 	0.230132  1  -507.618  8762
S35 	32565.3 	0.15642  1  -417.222  8444
Ne23 	21414.1 	0.229301  1  -497.633  8518
Cl35 	32564.6 	0.0809501  1  535.364  6577
Ne23 	21414.1 	0.216423  1  -515.082  8602
S34 	31632.7 	0.151151  1  -554.349  8519
Na23 	21409.2 	0.142919  1  3012.69  2934
S34 	31632.7 	0.183216  1  -519.484  8577
Na23 	21409.2 	0.123546  1  1509.44  5138
S33 	30704.6 	0.046207  1  -144.385  8066
proton 	938.272 	23.4678  1  -284.05  8251
F19 	17692.3 	0.897945  1  -284.05  8257
S34 	31632.7 	0.0405924  1  53.3186  7860
S35 	32565.3 	0.160894  1  -345.168  8346
proton 	938.272 	3.85876  1  -399.761  8435
P33 	30705.3 	0.0859304  1  -399.761  8438
proton 	938.272 	13.6667  1  -774.332  9006
F20 	18625.3 	0.0503731  1  -774.332  9011
S35 	32565.3 	0.154085  1  -671.024  8799
alpha 	3727.38 	4.93965  1  15.7684  7820
O16 	14895.1 	1.74657  1  15.7684  7821
S34 	31632.7 	0.0943859  1  -311.518  8293
S35 	32565.3 	0.150567  1  -526.097  8675
S33 	30704.6 	0.38595  1  -673.821  8898
