S34 	31632.7 	0.155676  1  1814.93  5178
proton 	938.272 	8.8713  1  1835.83  5161
F20 	18625.3 	0.137322  1  1835.83  5167
S34 	31632.7 	0.122556  1  2209.31  4549
Ne23 	21414.1 	0.214066  1  1910.05  5005
S37 	34430.2 	0.138479  1  1929.44  5015
S34 	31632.7 	0.130944  1  1811.65  5284
Ne22 	20479.7 	0.233188  1  1999.04  4923
Ne22 	20479.7 	0.300703  1  1940.64  5129
Ne23 	21414.1 	0.229006  1  1918.2  4980
S34 	31632.7 	0.266412  1  1819.95  5118
Ne22 	20479.7 	0.250158  1  1865.44  5130
S34 	31632.7 	0.0946492  1  2015.85  4748
Cl37 	34424.8 	0.130043  1  2721.89  3430
Cl37 	34424.8 	0.0652008  1  2060.61  4521
Ne23 	21414.1 	0.22622  1  1894.63  5149
Na23 	21409.2 	0.167889  1  1934.64  4735
S34 	31632.7 	0.159723  1  1846.47  5128
S34 	31632.7 	0.211533  1  1799.26  5170
proton 	938.272 	14.9901  1  1755.59  5174
F21 	19556.7 	0.993247  1  1755.59  5176
Ne22 	20479.7 	0.188586  1  1761.02  5307
S34 	31632.7 	0.268556  1  1857.78  4991
S34 	31632.7 	0.024275  1  2011.43  4936
proton 	938.272 	4.9336  1  2000.96  4971
proton 	938.272 	2.84563  1  2000.96  4974
Si30 	27913.2 	0.223757  1  2000.96  4979
Ne23 	21414.1 	0.234002  1  1921.75  4991
S34 	31632.7 	0.0977812  1  1794.03  5254
S35 	32565.3 	0.143287  1  1800.05  5256
S37 	34430.2 	0.142115  1  1749.55  5205
S34 	31632.7 	0.056943  1  1902.21  5073
Ne21 	19550.5 	2.05393  1  1764.28  5283
Ne22 	20479.7 	0.217786  1  1782.39  5119
S34 	31632.7 	0.215897  1  1803.45  5149
Cl35 	32564.6 	0.0673381  1  4910.77  125
Ne23 	21414.1 	0.228397  1  1841.18  5068
Na23 	21409.2 	0.181602  1  4466.56  763
Ne22 	20479.7 	0.315866  1  1813.76  5189
Ne20 	18617.7 	0.81366  1  2016.59  4928
Ne22 	20479.7 	0.186133  1  1978.84  5064
S37 	34430.2 	0.130208  1  1794.4  5169
Ne23 	21414.1 	0.223894  1  1952.89  4921
Na23 	21409.2 	0.109802  1  2715.53  3416
S34 	31632.7 	0.0904736  1  2074.61  4819
S34 	31632.7 	0.234816  1  2031.45  4973
proton 	938.272 	3.25863  1  1952.06  4958
proton 	938.272 	1.38842  1  1952.06  4961
O16 	14895.1 	0.0787147  1  1952.06  4966
S36 	33495 	0.0702718  1  1847.7  5149
Ne23 	21414.1 	0.232807  1  1801.77  5153
Ne23 	21414.1 	0.203257  1  1993.83  4927
Ne23 	21414.1 	0.218252  1  1867.77  5034
Ne22 	20479.7 	0.0414468  1  1710.02  5226
alpha 	3727.38 	13.6306  1  1780.14  5200
Si30 	27913.2 	2.62574  1  1780.14  5201
S35 	32565.3 	0.156024  1  1977.06  4975
Ne23 	21414.1 	0.214891  1  1808.63  5126
Na23 	21409.2 	0.122091  1  2240.78  4067
Ne22 	20479.7 	0.310065  1  1800.27  5148
Ne23 	21414.1 	0.223334  1  1771.83  5278
S34 	31632.7 	0.194851  1  1794.75  5250
proton 	938.272 	34.352  1  1938.32  4888
P32 	29775.8 	0.859312  1  1938.32  4891
proton 	938.272 	22.3761  1  1955.98  5112
proton 	938.272 	2.40024  1  1955.98  5114
O19 	17697.6 	1.46204  1  1955.98  5118
proton 	938.272 	10.9573  1  1989.63  4784
F19 	17692.3 	2.35608  1  1989.63  4790
S34 	31632.7 	0.117768  1  1845.31  5189
S35 	32565.3 	0.162316  1  1934.17  4937
Ne23 	21414.1 	0.213616  1  1934.44  4916
Ne22 	20479.7 	0.321388  1  1963.13  4888
Ne21 	19550.5 	0.821138  1  1955.12  4938
proton 	938.272 	5.57358  1  1805.53  5277
P31 	28844.2 	0.710845  1  1805.53  5282
alpha 	3727.38 	2.96322  1  1940.02  5039
O16 	14895.1 	4.37382  1  1940.02  5040
Na23 	21409.2 	0.121873  1  4847.99  236
Ne22 	20479.7 	0.268522  1  2025.34  4850
proton 	938.272 	12.1597  1  1865.41  5024
F21 	19556.7 	0.411287  1  1865.41  5027
Na23 	21409.2 	0.116494  1  4834.9  244
Ne23 	21414.1 	0.232809  1  1911.98  4976
Ne22 	20479.7 	0.0503397  1  1799.63  5152
Ne22 	20479.7 	0.319673  1  1897.46  5033
Ne22 	20479.7 	0.10671  1  1806.14  5301
